id	name	x	y	plane	type	orientation	sizeX	sizeY	state
1540	Door	2612	3309	0	0	2	1	1	closed
1524	Large door	2612	3481	0	0	3	1	1	closed
1535	Door	2613	3150	0	0	0	1	1	closed
1521	Large door	2613	3481	0	0	3	1	1	closed
1517	Large door	2613	3864	0	0	1	1	1	closed
1517	Large door	2613	3886	0	0	3	1	1	closed
1541	Door	2614	3294	0	0	0	1	1	open
4247	Door	2614	3897	0	0	1	1	1	closed
48262	Door	2614	6357	0	0	3	1	1	closed
48262	Door	2614	6362	0	0	1	1	1	closed
1517	Large door	2615	3870	0	0	1	1	1	closed
1517	Large door	2615	3880	0	0	3	1	1	closed
1540	Door	2616	3147	0	0	3	1	1	closed
1535	Door	2616	3345	0	0	2	1	1	closed
79	Prison Gate	2617	3159	0	0	0	1	1	closed
79	Prison Gate	2617	3163	0	0	0	1	1	closed
80	Prison Gate	2617	3167	0	0	0	1	1	closed
81	Door	2617	3171	0	0	1	1	1	closed
1541	Door	2621	3294	0	0	0	1	1	open
4248	Door	2621	3666	0	0	1	1	1	open
4250	Door	2627	3656	0	0	3	1	1	closed
4250	Door	2627	3675	0	0	0	1	1	closed
1540	Door	2628	3323	0	0	2	1	1	closed
1535	Door	2629	4726	0	0	1	1	1	closed
1535	Door	2630	4681	0	0	2	1	1	closed
4165	Door	2631	3667	0	0	3	1	1	closed
1535	Door	2632	3381	0	0	1	1	1	closed
1535	Door	2633	3169	0	0	1	1	1	closed
1535	Door	2633	4684	0	0	3	1	1	closed
1535	Door	2633	4728	0	0	0	1	1	closed
21169	Door	2633	10404	0	0	3	1	1	closed
1535	Door	2634	3164	0	0	1	1	1	closed
2705	Door	2634	3323	0	0	0	1	1	closed
1560	Gate	2634	3360	0	0	2	1	1	closed
1558	Gate	2634	3361	0	0	2	1	1	closed
1524	Large door	2634	4693	0	0	3	1	1	closed
1568	Gate	2635	3307	0	0	1	1	1	closed
2706	Door	2635	3321	0	0	1	1	1	closed
1518	Large door	2635	4676	0	0	0	1	1	closed
1521	Large door	2635	4693	0	0	3	1	1	closed
1569	Gate	2636	3307	0	0	1	1	1	closed
1540	Door	2636	3323	0	0	2	1	1	closed
4166	Door	2636	3667	0	0	3	1	1	closed
48262	Door	2637	6435	0	0	3	1	1	closed
4250	Door	2638	3652	0	0	2	1	1	closed
1535	Door	2638	4688	0	9	2	1	1	closed
1540	Door	2639	3323	0	0	2	1	1	closed
1535	Door	2639	3415	0	9	2	1	1	closed
48266	Doors	2639	6407	0	0	0	1	1	closed
48267	Doors	2639	6408	0	0	0	1	1	closed
21167	Door	2639	10424	0	0	0	1	1	closed
1541	Door	2640	3172	0	0	3	1	1	open
1535	Door	2640	4682	0	0	1	1	1	closed
21164	Door	2640	10382	0	0	0	1	1	closed
1535	Door	2641	3387	0	0	1	1	1	closed
1540	Door	2641	3424	0	0	2	1	1	closed
1540	Door	2641	3452	0	0	0	1	1	closed
48289	Doors	2641	6427	0	0	0	1	1	closed
48290	Doors	2641	6428	0	0	0	1	1	closed
1540	Door	2642	3432	0	0	2	1	1	closed
48	Gate	2642	3441	0	0	2	1	1	closed
47	Gate	2642	3442	0	0	2	1	1	closed
14235	Gate	2643	2592	0	0	0	1	1	closed
14233	Gate	2643	2593	0	0	0	1	1	closed
1535	Door	2643	3360	0	0	3	1	1	closed
21065	Door	2643	10418	0	0	3	1	1	closed
1535	Door	2644	3273	0	0	3	1	1	closed
1535	Door	2644	3333	0	0	1	1	1	closed
1535	Door	2645	3314	0	0	2	1	1	closed
4247	Door	2645	3663	0	0	3	1	1	closed
1535	Door	2645	4684	0	0	2	1	1	closed
1521	Large door	2645	9828	0	0	0	1	1	closed
1524	Large door	2645	9829	0	0	0	1	1	closed
93	Door	2646	9870	0	0	1	1	1	closed
48267	Doors	2647	6411	0	0	3	1	1	closed
48266	Doors	2648	6411	0	0	3	1	1	closed
92	Door	2648	9857	0	0	1	1	1	closed
21814	Tower door	2649	3225	0	0	3	1	1	closed
1535	Door	2649	3299	0	0	0	1	1	closed
1540	Door	2649	3448	0	0	1	1	1	closed
53	Gate	2649	3470	0	0	3	1	1	closed
1535	Door	2650	3297	0	9	0	1	1	closed
1535	Door	2650	3304	0	0	1	1	1	closed
52	Gate	2650	3470	0	0	3	1	1	closed
17115	Door	2652	2664	0	0	1	1	1	open
17115	Door	2653	2659	0	0	1	1	1	open
1541	Door	2653	3296	0	9	0	1	1	open
1722	Door	2654	3427	0	9	2	1	1	closed
21160	Door	2654	10382	0	0	0	1	1	closed
4250	Door	2655	3654	0	0	3	1	1	closed
11722	Gate	2655	9714	0	0	2	1	1	closed
11721	Gate	2655	9715	0	0	2	1	1	closed
14233	Gate	2656	2585	0	0	3	1	1	closed
1541	Door	2656	3154	0	0	0	1	1	open
1535	Door	2656	3292	0	0	2	1	1	closed
14235	Gate	2657	2585	0	0	3	1	1	closed
99	Door	2657	3496	0	0	1	1	1	closed
17115	Door	2658	2655	0	0	0	1	1	open
11665	Guild door	2658	3438	0	9	0	1	1	closed
21171	Door	2658	10370	0	0	1	1	1	closed
1535	Door	2659	3320	0	0	1	1	1	closed
48266	Doors	2661	6407	0	0	0	1	1	closed
48267	Doors	2661	6408	0	0	0	1	1	closed
90	Gate	2661	9803	0	0	3	1	1	closed
95	Gate	2661	9815	0	0	3	1	1	closed
1535	Door	2662	3330	0	0	2	1	1	closed
4248	Door	2662	3692	0	0	3	1	1	open
89	Gate	2662	9803	0	0	3	1	1	closed
94	Gate	2662	9815	0	0	3	1	1	closed
21160	Door	2662	10382	0	0	2	1	1	closed
21162	Door	2662	10396	0	0	2	1	1	closed
17115	Door	2663	2660	0	0	3	1	1	open
1535	Door	2663	3279	0	0	1	1	1	closed
1535	Door	2664	3333	0	0	3	1	1	closed
4250	Door	2664	3652	0	0	2	1	1	closed
1517	Large door	2665	3241	0	0	2	1	1	closed
4250	Door	2665	3702	0	0	2	1	1	closed
10325	Door	2665	9663	0	0	1	1	1	closed
1535	Door	2666	3294	0	0	3	1	1	closed
1535	Door	2666	3330	0	0	0	1	1	closed
1722	Door	2667	3414	0	9	0	1	1	closed
4148	Door	2667	3683	0	0	0	1	1	closed
1535	Door	2668	3276	0	0	0	1	1	closed
48262	Door	2668	6409	0	0	0	1	1	closed
1535	Door	2669	3316	0	9	1	1	1	closed
1722	Door	2669	3442	0	9	2	1	1	closed
48267	Doors	2669	6432	0	0	2	1	1	closed
48266	Doors	2669	6433	0	0	2	1	1	closed
14233	Gate	2670	2592	0	0	2	1	1	closed
14235	Gate	2670	2593	0	0	2	1	1	closed
1535	Door	2670	3320	0	0	3	1	1	closed
1535	Door	2670	3330	0	0	0	1	1	closed
4250	Door	2671	3652	0	0	0	1	1	closed
4250	Door	2671	3665	0	0	2	1	1	closed
21160	Door	2671	10418	0	0	2	1	1	closed
4250	Door	2672	3675	0	0	2	1	1	closed
48267	Doors	2673	6413	0	0	2	1	1	closed
48266	Doors	2673	6414	0	0	2	1	1	closed
48264	Door	2673	6441	0	0	0	1	1	open
11720	Door	2674	3304	0	0	3	1	1	closed
11719	Door	2674	3305	0	0	1	1	1	closed
1535	Door	2675	3285	0	0	3	1	1	closed
1560	Gate	2675	3349	0	0	2	1	1	closed
1558	Gate	2675	3350	0	0	2	1	1	closed
1535	Door	2676	3280	0	0	1	1	1	closed
1543	Door	2677	3088	0	0	1	1	1	closed
4250	Door	2677	3690	0	0	2	1	1	closed
1524	Large door	2678	3324	0	0	2	1	1	closed
1521	Large door	2678	3325	0	0	2	1	1	closed
4250	Door	2678	3665	0	0	0	1	1	closed
48262	Door	2678	6442	0	0	3	1	1	closed
48266	Doors	2679	6439	0	0	1	1	1	closed
48267	Doors	2680	6439	0	0	1	1	1	closed
4311	Gate	2681	3697	0	0	1	1	1	closed
1722	Door	2682	3429	0	9	0	1	1	closed
4250	Door	2682	3685	0	0	3	1	1	closed
4312	Gate	2682	3697	0	0	1	1	1	closed
4250	Door	2683	3679	0	0	3	1	1	closed
4250	Door	2683	3680	0	0	1	1	1	closed
4250	Door	2684	3673	0	0	1	1	1	closed
48262	Door	2688	6429	0	0	2	1	1	closed
48262	Door	2691	6431	0	0	1	1	1	closed
2417	Large door	2694	3488	0	0	0	1	1	open
22914	Door	2694	5293	0	0	3	1	1	closed
26207	Large door	2695	3488	0	0	2	1	1	open
25799	Door	2698	3494	0	0	1	1	1	closed
22914	Door	2699	5297	0	0	2	1	1	closed
22914	Door	2700	5262	0	0	2	1	1	closed
25819	Door	2701	3477	0	0	3	1	1	closed
1535	Door	2702	3401	0	0	3	1	1	closed
22914	Door	2702	5317	0	0	0	1	1	closed
22914	Door	2702	5331	0	0	0	1	1	closed
25814	Large door	2704	3462	0	0	0	1	1	closed
25813	Large door	2704	3463	0	0	0	1	1	closed
22914	Door	2706	5265	0	0	2	1	1	closed
2417	Large door	2709	3487	0	0	0	1	1	open
26115	Odd looking wall	2709	3495	0	0	1	1	1	closed
22914	Door	2709	5362	0	0	0	1	1	closed
26207	Large door	2710	3487	0	0	2	1	1	open
26114	Odd looking wall	2710	3495	0	0	1	1	1	closed
18168	Door	2713	3283	0	0	0	1	1	closed
1521	Large door	2713	3291	0	0	0	1	1	closed
1524	Large door	2713	3292	0	0	0	1	1	closed
25819	Door	2713	3483	0	0	3	1	1	closed
25819	Door	2716	3472	0	0	0	1	1	closed
18168	Door	2718	3274	0	0	0	1	1	closed
2427	Door	2719	9671	0	0	1	1	1	closed
2429	Door	2722	9671	0	0	1	1	1	closed
18168	Door	2723	3276	0	0	3	1	1	closed
2431	Door	2723	9711	0	0	3	1	1	closed
1540	Door	2726	3368	0	0	2	1	1	closed
2430	Door	2727	9690	0	0	2	1	1	closed
2391	Gate	2728	3349	0	0	1	1	1	closed
2896	Legends Guild door	2728	3373	0	0	1	1	1	closed
18168	Door	2729	3276	0	0	2	1	1	closed
2392	Gate	2729	3349	0	0	1	1	1	closed
2897	Legends Guild door	2729	3373	0	0	1	1	1	closed
18168	Door	2730	3292	0	0	2	1	1	closed
22914	Door	2730	5354	0	0	2	1	1	closed
25716	Door	2731	3579	0	0	1	1	1	closed
18168	Door	2734	3296	0	0	3	1	1	closed
25718	Door	2735	3575	0	0	2	1	1	closed
25718	Door	2735	3578	0	0	2	1	1	closed
25718	Door	2735	3580	0	0	2	1	1	closed
22914	Door	2737	5291	0	0	0	1	1	closed
25718	Door	2738	3578	0	0	0	1	1	closed
22914	Door	2738	5264	0	0	0	1	1	closed
25819	Door	2740	3502	0	0	0	1	1	closed
25748	Large door	2740	3572	0	0	1	1	1	closed
22914	Door	2740	5332	0	0	3	1	1	closed
26130	Gate	2741	3555	0	0	1	1	1	closed
25750	Large door	2741	3572	0	0	1	1	1	closed
25718	Door	2741	3576	0	0	3	1	1	closed
22914	Door	2741	5363	0	0	3	1	1	closed
26131	Gate	2742	3555	0	0	1	1	1	closed
22914	Door	2742	5260	0	0	1	1	1	closed
4807	Bamboo Door	2744	2767	0	0	0	1	1	closed
22914	Door	2744	5338	0	0	1	1	1	closed
25718	Door	2745	3575	0	0	0	1	1	closed
25718	Door	2746	3576	0	0	1	1	1	closed
22914	Door	2746	5332	0	0	3	1	1	closed
25642	Door	2750	3496	0	0	3	1	1	closed
25642	Door	2750	3503	0	0	1	1	1	closed
26081	Gate	2757	3482	0	0	1	1	1	closed
25638	Large door	2757	3503	0	0	1	1	1	closed
1535	Door	2757	4726	0	0	1	1	1	closed
26082	Gate	2758	3482	0	0	1	1	1	closed
25640	Large door	2758	3503	0	0	1	1	1	closed
1535	Door	2758	4681	0	0	2	1	1	closed
1535	Door	2761	4684	0	0	3	1	1	closed
1535	Door	2761	4728	0	0	0	1	1	closed
72	Large door	2763	3401	0	0	2	1	1	closed
71	Large door	2763	3402	0	0	2	1	1	closed
1535	Door	2763	4676	0	0	0	1	1	closed
4710	Doorway	2764	2764	0	0	3	1	1	closed
2621	Door	2764	3197	0	0	0	1	1	closed
1560	Gate	2766	3443	0	0	2	1	1	closed
1558	Gate	2766	3444	0	0	2	1	1	closed
25642	Door	2766	3496	0	0	3	1	1	closed
25642	Door	2766	3503	0	0	1	1	1	closed
1540	Door	2767	3194	0	0	0	1	1	closed
4807	Bamboo Door	2769	2748	0	0	3	1	1	closed
1535	Door	2770	3197	0	0	0	1	1	closed
1540	Door	2771	3189	0	0	0	1	1	closed
4964	Large door	2772	4450	0	0	3	1	1	closed
4963	Large door	2773	4450	0	0	3	1	1	closed
2627	Door	2774	3187	0	0	1	1	1	closed
1521	Large door	2776	3400	0	0	0	1	1	closed
1524	Large door	2776	3401	0	0	0	1	1	closed
1536	Door	2777	3195	0	0	0	1	1	open
14974	Bamboo Door	2777	9195	0	0	0	1	1	closed
1540	Door	2778	3190	0	0	0	1	1	closed
2622	Door	2781	3197	0	0	3	1	1	closed
779	Bamboo Door	2782	3057	0	0	2	1	1	closed
1535	Door	2782	3194	0	0	2	1	1	closed
49657	Gate	2782	4255	0	0	0	1	1	closed
2628	Door	2788	3189	0	0	1	1	1	closed
1535	Door	2789	3197	0	0	0	1	1	closed
4963	Large door	2789	4593	0	0	0	1	1	closed
4964	Large door	2789	4594	0	0	0	1	1	closed
1541	Door	2790	3177	0	0	2	1	1	open
779	Bamboo Door	2792	3054	0	0	2	1	1	closed
1541	Door	2794	3180	0	0	0	1	1	open
1722	Door	2794	3199	0	0	1	1	1	closed
4964	Large door	2794	4594	0	0	2	1	1	closed
4963	Large door	2794	4595	0	0	2	1	1	closed
5890	Tent door	2796	3668	0	0	2	1	1	open
5888	Tent door	2796	3669	0	0	2	1	1	open
1536	Door	2797	3437	0	9	0	1	1	open
1536	Door	2799	3167	0	0	1	1	1	open
4962	Door	2799	4453	0	0	0	1	1	closed
5889	Tent door	2800	3676	0	0	3	1	1	closed
5887	Tent door	2801	3676	0	0	3	1	1	closed
779	Bamboo Door	2802	3058	0	0	2	1	1	closed
5887	Tent door	2805	3672	0	0	0	1	1	closed
5889	Tent door	2805	3673	0	0	0	1	1	closed
1540	Door	2806	3452	0	0	0	1	1	closed
1540	Door	2807	3163	0	0	0	1	1	closed
5888	Tent door	2807	3666	0	0	0	1	1	open
5890	Tent door	2807	3667	0	0	0	1	1	open
2923	Ancient Gate	2809	9314	0	0	3	1	1	closed
2913	Ancient Gate	2809	9332	0	0	3	1	1	closed
2922	Ancient Gate	2810	9314	0	0	3	1	1	closed
2912	Ancient Gate	2810	9332	0	0	3	1	1	closed
2626	Door	2811	3170	0	0	0	1	1	closed
1535	Door	2815	3448	0	0	1	1	1	closed
1727	Gate	2816	3182	0	0	0	1	1	closed
1728	Gate	2816	3183	0	0	0	1	1	closed
9038	Hardwood Grove Doors	2817	3083	0	0	0	1	1	closed
9039	Hardwood Grove Doors	2817	3084	0	0	0	1	1	closed
1540	Door	2820	3356	0	0	1	1	1	closed
3746	Door	2820	3557	0	0	1	1	1	closed
4428	Large door	2820	6063	0	0	1	1	1	closed
4427	Large door	2821	6063	0	0	1	1	1	closed
1540	Door	2822	3354	0	0	2	1	1	closed
1536	Door	2822	3440	0	0	0	1	1	open
3745	Door	2822	3555	0	0	2	1	1	closed
3726	Gate	2824	3554	0	0	2	1	1	closed
3725	Gate	2824	3555	0	0	2	1	1	closed
6107	Door	2826	10201	0	0	0	1	1	open
6106	Door	2827	10218	0	0	3	1	1	closed
6107	Door	2827	10223	0	0	2	1	1	open
1535	Door	2828	3450	0	0	0	1	1	closed
6107	Door	2829	10197	0	0	1	1	1	open
6107	Door	2830	10224	0	0	1	1	1	open
3764	Cell Door	2831	10070	0	0	1	1	1	open
3764	Cell Door	2831	10074	0	0	1	1	1	open
3764	Cell Door	2831	10086	0	0	1	1	1	open
3764	Cell Door	2831	10090	0	0	1	1	1	open
6106	Door	2833	10197	0	0	2	1	1	closed
10325	Door	2835	5093	0	0	1	1	1	closed
2606	Wall	2836	9600	0	0	3	1	1	closed
1535	Door	2837	3549	0	0	2	1	1	closed
6104	Door	2837	10197	0	0	0	1	1	closed
6110	Door	2837	10219	0	0	1	1	1	closed
10325	Door	2838	5100	0	0	2	1	1	closed
1536	Door	2840	3548	0	0	2	1	1	open
10325	Door	2840	5091	0	0	0	1	1	closed
6107	Door	2841	10191	0	0	2	1	1	open
10325	Door	2843	5097	0	0	3	1	1	closed
1536	Door	2846	3548	0	0	2	1	1	open
10318	Gates	2847	5064	0	0	3	1	1	closed
1535	Door	2848	3370	0	0	2	1	1	closed
50513	Door	2848	3853	0	0	0	1	1	closed
50513	Door	2848	3870	0	0	0	1	1	closed
10318	Gates	2848	5064	0	0	3	1	1	closed
6106	Door	2848	10187	0	0	3	1	1	closed
1540	Door	2851	3341	0	0	1	1	1	closed
1535	Door	2851	3551	0	0	3	1	1	closed
50513	Door	2851	3856	0	0	3	1	1	closed
50513	Door	2851	3867	0	0	1	1	1	closed
10325	Door	2852	5097	0	0	3	1	1	closed
24315	Door	2853	3554	0	0	2	1	1	closed
1560	Gate	2854	3370	0	0	2	1	1	closed
1558	Gate	2854	3371	0	0	2	1	1	closed
24306	Door	2854	3546	0	0	3	1	1	closed
6106	Door	2854	10224	0	0	0	1	1	closed
24309	Door	2855	3546	0	0	3	1	1	closed
10325	Door	2855	5091	0	0	2	1	1	closed
6106	Door	2856	10224	0	0	2	1	1	closed
10325	Door	2857	5100	0	0	0	1	1	closed
60018	Door	2858	2323	0	0	0	1	1	closed
50514	Door	2859	3870	0	0	0	1	1	closed
10325	Door	2860	5093	0	0	1	1	1	closed
3776	Door	2861	10092	0	0	2	1	1	closed
6106	Door	2863	10229	0	0	3	1	1	closed
50511	Doors	2866	3861	0	0	0	1	1	closed
50510	Doors	2866	3862	0	0	0	1	1	closed
6101	Door	2866	10199	0	0	3	1	1	open
2262	Wooden gate	2867	2952	0	0	2	1	1	closed
2261	Wooden gate	2867	2953	0	0	2	1	1	closed
6101	Door	2867	10189	0	0	3	1	1	open
3810	Storeroom Door	2869	10085	0	0	3	1	1	closed
6108	Door	2872	10172	0	0	1	1	1	closed
6101	Door	2872	10206	0	0	2	1	1	open
4423	Large door	2874	6032	0	0	3	1	1	closed
2407	Magic door	2874	9750	0	0	0	1	1	closed
2259	Metal gate	2875	2952	0	0	0	1	1	closed
2260	Metal gate	2875	2953	0	0	0	1	1	closed
4424	Large door	2875	6032	0	0	3	1	1	closed
1535	Door	2877	3477	0	0	1	1	1	closed
24318	Door	2877	3546	0	0	0	1	1	closed
1535	Door	2884	3423	0	0	0	1	1	closed
1535	Door	2884	3438	0	0	3	1	1	closed
1535	Door	2884	3440	0	0	1	1	1	closed
1535	Door	2884	3444	0	0	3	1	1	closed
1536	Door	2885	3452	0	0	0	1	1	open
1535	Door	2886	3420	0	0	3	1	1	closed
14979	Gate	2888	4587	0	0	2	1	1	closed
2144	Prison door	2889	9830	0	0	0	1	1	closed
2143	Prison door	2889	9831	0	0	0	1	1	closed
14979	Gate	2890	4563	0	0	2	1	1	closed
14979	Gate	2890	4592	0	0	2	1	1	closed
1524	Large door	2891	3510	0	0	2	1	1	closed
1521	Large door	2891	3511	0	0	2	1	1	closed
14979	Gate	2892	4574	0	0	2	1	1	closed
2246	Tomb doors	2892	9480	0	0	1	1	1	closed
2246	Tomb doors	2892	9497	0	0	1	1	1	closed
1549	Door	2892	9826	0	0	3	1	1	closed
1535	Door	2893	3421	0	0	3	1	1	closed
2247	Tomb doors	2893	9480	0	0	1	1	1	closed
2247	Tomb doors	2893	9497	0	0	1	1	1	closed
1551	Door	2893	9826	0	0	3	1	1	closed
3743	Large door	2894	3566	0	0	1	1	1	closed
14979	Gate	2894	4580	0	0	2	1	1	closed
14979	Gate	2894	4587	0	0	2	1	1	closed
1536	Door	2895	3428	0	0	3	1	1	open
14979	Gate	2895	4598	0	0	3	1	1	closed
58280	Door	2896	2831	0	0	1	1	1	closed
58280	Door	2896	2836	0	0	1	1	1	closed
58276	Door	2896	2843	0	0	3	1	1	closed
1535	Door	2896	3450	0	0	2	1	1	closed
1517	Large door	2896	3559	0	0	0	1	1	closed
14979	Gate	2896	4562	0	0	2	1	1	closed
14979	Gate	2896	4583	0	0	2	1	1	closed
1535	Door	2896	9702	0	0	2	1	1	closed
1535	Door	2896	9709	0	0	2	1	1	closed
3782	Arena Entrance	2897	3618	0	0	0	1	1	closed
3783	Arena Entrance	2897	3619	0	0	0	1	1	closed
1521	Large door	2898	3558	0	0	1	1	1	closed
14979	Gate	2898	4570	0	0	2	1	1	closed
14979	Gate	2898	4585	0	0	2	1	1	closed
14979	Gate	2898	4600	0	0	3	1	1	closed
1568	Gate	2898	9831	0	0	0	1	1	closed
1569	Gate	2898	9832	0	0	0	1	1	closed
1535	Door	2899	3441	0	0	2	1	1	closed
1524	Large door	2899	3558	0	0	1	1	1	closed
14979	Gate	2899	4596	0	0	3	1	1	closed
2861	Door	2900	3473	0	0	2	1	1	closed
14979	Gate	2900	4567	0	0	2	1	1	closed
1536	Door	2901	3428	0	0	1	1	1	open
2862	Door	2901	3465	0	0	1	1	1	closed
1517	Large door	2901	3559	0	0	2	1	1	closed
1517	Large door	2901	3568	0	0	2	1	1	closed
6106	Door	2901	10231	0	0	3	1	1	closed
24686	Door	2902	3467	0	0	1	1	1	closed
24686	Door	2902	3474	0	0	1	1	1	closed
2624	Door	2902	3510	0	0	0	1	1	closed
2625	Door	2902	3511	0	0	0	1	1	closed
14980	Gate	2902	4575	0	0	2	1	1	closed
2866	Gate	2902	9873	0	0	2	1	1	closed
2865	Gate	2902	9874	0	0	2	1	1	closed
14979	Gate	2903	4554	0	0	1	1	1	closed
14979	Gate	2903	4588	0	0	3	1	1	closed
14979	Gate	2903	4594	0	0	3	1	1	closed
12617	Gate	2903	5470	0	0	0	1	1	closed
6109	Door	2903	10216	0	0	3	1	1	open
14981	Gate	2904	4573	0	0	2	1	1	closed
14979	Gate	2905	4560	0	0	1	1	1	closed
14982	Gate	2906	4586	0	0	3	1	1	closed
6110	Door	2906	10200	0	0	1	1	1	closed
1540	Door	2907	3544	0	0	3	1	1	closed
1524	Large door	2907	9698	0	0	3	1	1	closed
14979	Gate	2908	4592	0	0	3	1	1	closed
1521	Large door	2908	9698	0	0	3	1	1	closed
14979	Gate	2909	4562	0	0	1	1	1	closed
1569	Gate	2909	9910	0	0	3	1	1	closed
6108	Door	2909	10185	0	0	1	1	1	closed
14979	Gate	2910	4576	0	0	2	1	1	closed
14979	Gate	2910	4598	0	0	3	1	1	closed
11987	Gate	2910	5480	0	0	1	1	1	closed
1568	Gate	2910	9910	0	0	3	1	1	closed
1535	Door	2911	3531	0	0	0	1	1	closed
14979	Gate	2911	4566	0	0	1	1	1	closed
10043	Door	2911	9968	0	0	2	1	1	closed
14979	Gate	2912	4572	0	0	1	1	1	closed
14979	Gate	2912	4584	0	0	3	1	1	closed
12639	Gate	2913	5463	0	0	3	1	1	closed
6108	Door	2913	10167	0	0	3	1	1	closed
6106	Door	2913	10180	0	0	2	1	1	closed
6108	Door	2913	10219	0	0	1	1	1	closed
1535	Door	2914	3435	0	0	3	1	1	closed
14979	Gate	2914	4600	0	0	3	1	1	closed
6109	Door	2914	10196	0	0	0	1	1	open
14979	Gate	2915	4560	0	0	1	1	1	closed
14979	Gate	2915	4596	0	0	3	1	1	closed
6102	Door	2915	10223	0	0	3	1	1	closed
1540	Door	2916	3537	0	0	0	1	1	closed
3785	Arena Exit	2916	3629	0	0	3	1	1	closed
14979	Gate	2916	4552	0	0	1	1	1	closed
14979	Gate	2916	4568	0	0	1	1	1	closed
14979	Gate	2916	4586	0	0	3	1	1	closed
17093	Large door	2916	4691	0	0	2	1	1	closed
17091	Large door	2916	4692	0	0	2	1	1	closed
46660	Gate	2916	10338	0	0	3	1	1	closed
3786	Arena Exit	2917	3629	0	0	3	1	1	closed
14979	Gate	2918	4576	0	0	0	1	1	closed
1535	Door	2918	9702	0	0	0	1	1	closed
1535	Door	2918	9709	0	0	0	1	1	closed
6108	Door	2918	10199	0	0	1	1	1	closed
46660	Gate	2918	10321	0	0	2	1	1	closed
6108	Door	2919	10191	0	0	0	1	1	closed
1535	Door	2920	3561	0	0	1	1	1	closed
1535	Door	2920	3576	0	0	2	1	1	closed
17089	Large door	2920	4683	0	0	2	1	1	closed
17089	Large door	2920	4700	0	0	2	1	1	closed
12719	Gate	2920	5473	0	0	2	1	1	closed
1535	Door	2921	3571	0	0	1	1	1	closed
14979	Gate	2921	4600	0	0	3	1	1	closed
17089	Large door	2921	4689	0	0	1	1	1	closed
17089	Large door	2921	4694	0	0	3	1	1	closed
6108	Door	2921	10229	0	0	0	1	1	closed
1535	Door	2922	3323	0	0	0	1	1	closed
1540	Door	2922	3558	0	0	2	1	1	closed
14979	Gate	2922	4575	0	0	0	1	1	closed
6107	Door	2922	10211	0	0	3	1	1	open
1560	Gate	2923	3292	0	0	3	1	1	closed
1541	Door	2923	3545	0	0	1	1	1	open
17091	Large door	2923	4691	0	0	0	1	1	closed
17093	Large door	2923	4692	0	0	0	1	1	closed
1558	Gate	2924	3292	0	0	3	1	1	closed
14979	Gate	2924	4554	0	0	1	1	1	closed
14979	Gate	2924	4566	0	0	0	1	1	closed
14983	Gate	2924	4583	0	0	0	1	1	closed
2602	Exit door	2924	9654	0	0	0	1	1	closed
2623	Gate	2924	9803	0	0	0	1	1	closed
6106	Door	2924	10180	0	0	0	1	1	closed
46660	Gate	2924	10329	0	0	2	1	1	closed
2596	Red door	2926	3244	0	0	0	1	1	closed
2596	Red door	2926	3248	0	0	0	1	1	closed
2596	Red door	2926	3253	0	0	0	1	1	closed
14979	Gate	2926	4578	0	0	0	1	1	closed
6108	Door	2926	10222	0	0	1	1	1	closed
2602	Exit door	2927	9649	0	0	0	1	1	closed
6108	Door	2927	10166	0	0	2	1	1	closed
6106	Door	2927	10180	0	0	2	1	1	closed
6102	Door	2927	10227	0	0	0	1	1	closed
46658	Gate	2927	10341	0	0	1	1	1	closed
1540	Door	2928	3209	0	0	2	1	1	closed
1535	Door	2928	3242	0	0	1	1	1	closed
14979	Gate	2928	4588	0	0	0	1	1	closed
14979	Gate	2928	4598	0	0	3	1	1	closed
2255	Ancient metal gate	2928	9516	0	0	1	1	1	closed
2256	Ancient metal gate	2929	9516	0	0	1	1	1	closed
2600	Magenta door	2929	9652	0	0	3	1	1	closed
6102	Door	2929	10189	0	0	1	1	1	closed
14979	Gate	2930	4573	0	0	0	1	1	closed
14979	Gate	2930	4581	0	0	0	1	1	closed
14979	Gate	2930	4586	0	0	0	1	1	closed
6106	Door	2930	10183	0	0	3	1	1	closed
6977	Door	2930	10185	0	0	1	1	1	closed
6975	Door	2930	10195	0	0	3	1	1	closed
2602	Exit door	2931	9640	0	0	0	1	1	closed
2599	Blue door	2931	9644	0	0	0	1	1	closed
2631	Door	2931	9690	0	0	3	1	1	closed
2631	Door	2931	9694	0	0	1	1	1	closed
1540	Door	2932	3214	0	0	3	1	1	closed
1535	Door	2932	3564	0	0	1	1	1	closed
14979	Gate	2932	4561	0	0	0	1	1	closed
14910	Guild Door	2933	3289	0	0	3	1	1	closed
1728	Gate	2933	3320	0	0	3	1	1	closed
46658	Gate	2933	10324	0	0	1	1	1	closed
1727	Gate	2934	3320	0	0	3	1	1	closed
2863	Door	2934	3463	0	0	0	1	1	closed
14979	Gate	2934	4565	0	0	0	1	1	closed
1728	Gate	2935	3450	0	0	2	1	1	closed
1727	Gate	2935	3451	0	0	2	1	1	closed
1540	Door	2935	4682	0	0	1	1	1	closed
1535	Door	2935	4698	0	0	3	1	1	closed
14979	Gate	2936	4560	0	0	0	1	1	closed
2601	Green door	2936	9655	0	0	1	1	1	closed
2602	Exit door	2938	3252	0	0	0	1	1	closed
2595	Door	2941	3248	0	0	0	1	1	closed
2438	Gate	2945	3041	0	0	0	1	1	closed
